,Date,User,Tweet
27,2023-03-22 12:20:18+00:00,OnlineDanas,"Da li su deca koja su primila povučenu BSŽ vakcinu bezbedna?
https://t.co/mkNzBbwKUw"
28,2023-03-22 12:18:42+00:00,novarsonline,Ministarstvo zdravlja objasnilo zašto je povučena BSŽ vakcina https://t.co/PM5aYNfCcf
29,2023-03-22 12:02:01+00:00,Radio021,"Povučena serija je zamenjena novom i nije došlo do nestašica BSŽ vakcine, pa nijedno porodilište ili zavod nisu ugroženi, naveli su iz ministarstva. #Srbija 

https://t.co/Z3IFTCB5Go"
30,2023-03-22 11:53:48+00:00,Savic16021989,POVUČENA BSŽ VAKCINA: Oglasilo se Ministarstvo zdravlja https://t.co/wLspet8AK1
31,2023-03-22 11:52:33+00:00,Novimagazin,Ministarstvo: Torlak povukao BSŽ vakcine zbog minimalnog odstupanja od specifikacija https://t.co/FA50DHTq8k
32,2023-03-22 11:42:42+00:00,telegrafrs,Oglasio se Torlak o povučenim BSŽ vakcinama https://t.co/kxN7EM4uUX via @telegrafrs
33,2023-03-22 11:23:19+00:00,Novimagazin,Šta raditi ako su vam deca primila BSŽ vakcinu koju je Torlak hitno povukao https://t.co/YoisNEFfhr
34,2023-03-22 11:20:31+00:00,ikragujevac,Prava istina o povučenim BSŽ vakcinama https://t.co/AqbZjsnt9o https://t.co/4qweQKRvu9
35,2023-03-22 11:09:54+00:00,FeljtonRs,"Prava istina o povučenim BSŽ vakcinama

https://t.co/c484mFL2ip

https://t.co/gWftAcOyLx

https://t.co/DFxl6sDo2n https://t.co/OvMmM5TuVm"
36,2023-03-22 11:08:04+00:00,BiljanaZ1,"OPASNO
Hitno povučena „Torlakova“ BSŽ vakcina za bebe https://t.co/j73dmw1PQC"
37,2023-03-22 10:58:30+00:00,DjukaMighty,"Pa se vi zajebavajte, dok ćutite, bagra vam i decu truje!!

Hitno povučena „Torlakova“ BSŽ vakcina za bebe https://t.co/r8YtT3C9pP"
38,2023-03-22 10:50:09+00:00,telegrafrs,Prava istina o povučenim BSŽ vakcinama https://t.co/L571Xn0mDH via @telegrafrs
39,2023-03-22 10:49:16+00:00,Piskaralo,"Čuda sa Torlaka….umesto vakcine davali fiziološki rastvor, sad se povlače BSŹ vakcine…..Ej, bebe su u pitanju….čaršija čuti"
40,2023-03-22 10:42:50+00:00,OnlineDanas,"Povučena Torlakova BSŽ vakcina zbog sumnje u nepotpun imunski odgovor
https://t.co/RIL5wGqtDy"
41,2023-03-22 10:39:38+00:00,mirnakaobubica,"Povučena Torlakova BSŽ vakcina zbog sumnje u nepotpun imunski odgovor 

https://t.co/ALmTvL2OMc"
42,2023-03-22 10:38:51+00:00,lyooba,"“Hoćemo domaću vakcinu, nja nja nja”

Torlak je sposoban samo da presipa Sputnik V iz bureta u bočice, tamo više nema kadrova koji vrede!

Povučena Torlakova BSŽ vakcina zbog sumnje u nepotpun imunski odgovor https://t.co/2mSuxo6PnW"
43,2023-03-22 10:28:46+00:00,dersu2017,Hitno povučena „Torlakova“ BSŽ vakcina za bebe https://t.co/Fm23sEdbrQ
44,2023-03-22 09:50:03+00:00,MiroslavaCicka,Hitno povučena „Torlakova“ BSŽ vakcina za bebe https://t.co/qdQfdLvbPp
45,2023-03-22 09:49:14+00:00,novarsonline,Hitno povučena „Torlakova“ BSŽ vakcina za bebe https://t.co/jzeUEINMcL
46,2023-03-11 20:46:14+00:00,ambasador_kkp,@wife_of_drose zato što neće da ti da fiziološki rastvor umesto bsž vakcine novorođenčetu
