,Date,User,Tweet
16,2023-03-24 21:20:11+00:00,SlavicaPlavsic,"2. BCG je liofilizovana vakcina koja se sastoji od živih, oslabljenih bacila mikobakterije bovis. Proizvođač i nosilac dozvole za BCG vakcinu je Institut za virusologiju, vakcine i serume „Torlak“. 
U poslednjih nekoliko meseci, u nekoliko navrata je korišćena BCG vakcina⬇️"
17,2023-03-24 15:24:10+00:00,SlavicaPlavsic,"BCG vakcina je prvi put upotrebljena pre 100 godina, 18. jula 1921. godine u Parizu i data je novorođenčetu čija je majka umrla od tuberkuloze. Svetski dan borbe protiv tuberkuloze- 24. 3 
Kakva je situacija u Srbiji i kakva je uloga BCG vakcine? https://t.co/gf6ISqPVps"
18,2023-03-24 14:59:28+00:00,SlavicaPlavsic,"2. Juče su čuli vesti o povlačenju BCG vakcine i ostali izbezumljeni. Na otpusnoj listi deteta stoji broj povučene serije sumnjivog kvaliteta 
 2710822.  Nisu spavali noćas, čovek nije otišao na posao, naprosto sluđeni od brige i nemoći, ne znaju šta da rade i kome da se obrate⬇️ https://t.co/8rwwtavffm"
19,2023-03-24 14:53:36+00:00,SlavicaPlavsic,"Odavno me nije nešto ovako potreslo i pomerilo kao danas suze ovog očajnog oca. Posle 14 godina, dobili su bebu,rođenu 17. 1 2023.g. Mesec dana je provela na neonatologiji. Otpuštena je iz bolnice 3.2 2023.g kada je i primila BCG vakcinu. Sada je dobro, napreduje, sve je u redu⬇️ https://t.co/TzwpzqzN9b"
20,2023-03-24 08:41:00+00:00,OnlineDanas,"Svetski dan borbe protiv tuberkuloze: Koliko obolelih ima i kakva je uloga BCG vakcine?
https://t.co/WPuWXvQbKc"
21,2023-03-23 17:52:47+00:00,rtbudva,"Vakcinu BCG iz sporne serije primilo je čak 660 djece u Crnoj Gori, saopšteno je na pres konferenciji u Institutu za javno zdravlje Crne Gore. Državna sekretarka Ministarstva zdravlja, dr Slađana Ćorić na pres konferenciji je kazala da je u spornoj vakci… https://t.co/et5sMWPMx9"
22,2023-03-23 17:04:48+00:00,DREAMER49544187,"U roku od samo 3 meseca,  2 skandala sa BCG vakcinama, koja su isplivala u javnost. 
Šta se tek  zataškava?
Dragi Bože, pa bebe ih primaju odmah po rođenju!
Nema razloga za brigu, kažu.
Možda za vašu decu.
Ja se brinem i plašim i strepim  za zdravlje svoje dece."
23,2023-03-23 17:04:17+00:00,AJBalkans,Povučene BCG vakcine: Roditelji traže informacije od nadležnih https://t.co/wzTkvWoRnF https://t.co/RhVq5dO5ol
24,2023-03-23 16:10:58+00:00,perfectjeca,"Jel' mu i vi verujete kao i ja?

Direktor „Torlaka“ objašnjava zašto je povučena serija BCG vakcine https://t.co/MgTCLfzqDE"
25,2023-03-23 16:08:07+00:00,SlavicaPlavsic,"14. način izdavanjem ovako nemuštog saopštenja posle sedam dana!? Još se nismo oporavili od skandala sa 680 beba koje su dobile  rastvor umesto BCG vakcine. Kad evo novog i to sa oko 10 000 beba  kako je upravo prenela Nova rs 
Ako Vam je to preteško breme, časno je dati ostavku!"
26,2023-03-23 15:21:52+00:00,SlavicaPlavsic,"4. Zašto nije ispoštovana zakonska procedura o povlačenju vakcina preko bolničkih apoteka, nego su tehničari direktno odlazili u odeljenja za neonatologiju i vršili ""zaplenu zatečene"" vakcine, a tek sutradan ste apotekama poslali kao zamenu vakcinu iz Bugarske?
 Znamo da je BCG⬇️"
27,2023-03-23 15:09:40+00:00,SlavicaPlavsic,"Da li je trebalo da nas boli glava sedam dana da biste se Vi oglasili?Još 15. marta je pola Srbije znalo za ovo, a Vi se oglašavate 23. marta!?Više smo očekivali od mladog stručnog direktora!
Direktor„Torlaka“objašnjava zašto je povučena serija BCG vakcine https://t.co/1Q4ECrhQkh"
28,2023-03-23 13:06:56+00:00,Novimagazin,Direktor „Torlaka“ objašnjava zašto je povučena serija BCG vakcine https://t.co/ktmweS0CV5
29,2023-03-23 12:59:06+00:00,roditeljime,"Torlakovu BCG vakcinu, koja je prošle sedmice povučena, primilo je 660 djece, u periodu od 27. januara do 15. marta. Iz Ministarstva zdravlja poručuju da nema razloga za brigu, jer neželjenih posljedica ne može biti, osim smanjenog nivoa zaštite. 

https://t.co/cXn3s1Xu6k https://t.co/IchSiQCGML"
30,2023-03-23 12:32:24+00:00,RTCGme,"🔴Vakcinu BCG iz sporne serije proizvođača #Torlak - Beograd primilo je čak 606 djece u Crnoj Gori, saopšteno je na pres konferenciji u Institutu za javno zdravlje Crne Gore
#IJZCG 
https://t.co/fGO37e2Opr"
31,2023-03-23 12:30:32+00:00,N1infoBG,"Direktor „Torlaka“ objašnjava zašto je povučena serija BCG vakcine
 https://t.co/blNHuZRx00"
32,2023-03-23 11:55:11+00:00,ArtifiJUS,"Ima li ovde nekog ko zna da li je BCG vakcina obavezna u Francuskoj i Nemačkoj? Da li je deca primaju kao i kod nas?
Rođeni brat mi je digao pritisak na 300, a ja ne uspevam da nađem na internetu, samo mi korona izlazi..."
33,2023-03-23 09:45:00+00:00,DirektnoRS,"""Ja ne mogu ni da zamislim sa kojim strahom su se suočile majke koje su se nedavno porodile kada su čule vest o povlačenju BCG vakcina koje su primile njihove bebe""
https://t.co/uS8XAgEvfv"
34,2023-03-23 06:33:19+00:00,DREAMER49544187,"Torlak povukao ZATEČENE količine BCG vakcine, usled "" minimalnih odstupanja od strogih zahteva leka"".
Koliko je NEZATEČENIH, dato bebama? Jedna ?  
I to je mnogo  Torlače. 
Minimalna odstupanja? https://t.co/3dtommPgZg"
35,2023-03-23 01:12:33+00:00,SlavicaPlavsic,"Vijesti: Torlakove serije BCG vakcine povučene sa crnogorskog tržišta „Zvanični uvoznik vakcine BCG – Glosarij d.o.o. istog dana 15.03.2023.g. nakon što je primio od Torlaka hitan opoziv sporne serije koja je uvezena u Crnu Goru, prosledio  distributeru  https://t.co/Rimq53rUrd"
36,2023-03-22 19:24:15+00:00,SlavicaPlavsic,"ne formira vakcinalni ožiljak iako su primili sasvim svežu i kvalitetnu vakcinu, i datu na tehnički ispravan način. I kod njih se preporučuje da ponovo prime vakcinu. Inače, BCG vakcina ne stvara antitela kao druge vakcine, već razvija celularni imunitet. To znači da te ćelije"
37,2023-03-22 19:17:05+00:00,SlavicaPlavsic,"vakcinacija se preporučuje do navršenih 12 meseci. Posle toga, nema smisla ponovo davati BCG vakcinu, jer postoje naučni dokazi da je beskorisna. Zbog toga su i ukinute sve revakcinacije koje su ranije postojale -u 2. 7. 14 i 19. godini. Inače, poznato je da se kod 5-6 odsto ⬇️"
38,2023-03-22 19:12:41+00:00,SlavicaPlavsic,"Formiranje konačnog ožiljka traje 3 do čak 6 meseci, da bi dobio konačan, trajan specifičan ""pečatasti""oblik. Ali se u tom periodu može videti da li se na levoj podlaktici, gde se bebi aplicira vakcina formira ožiljak ili se ništa ne dešava. Ako ga uopšte nema, ponovna BCG⬇️"
39,2023-03-22 18:45:00+00:00,DirektnoRS,"Sporne serije BCG vakcine Instituta za virusologiju, vakcine i serume Torlak povučene su sa crnogorskog tržišta.
https://t.co/h77CqMMCRV"
40,2023-03-22 18:16:35+00:00,N1infoBG,Povučene BCG vakcine: Epidemiološkinja otkriva ima li razloga za brigu (VIDEO) #DnevnikN1 https://t.co/YygG46MQPK
41,2023-03-22 18:01:37+00:00,N1infoBG,Vijesti: Torlakove serije BCG vakcine povučene sa crnogorskog tržišta https://t.co/Bh7VxSUh8G
42,2023-03-22 17:08:07+00:00,ksenologija,"@SlavicaPlavsic Doktorka, rekla bih da se u članku sugeriše da je izostanak stvaranja ožiljka posle BCG vakcine isključivi dokaz da se nisu razvila antitela. Ukoliko je ovo tačno, do kada se “prati BSŽ ožiljak” i u kom se uzrastu radi revakcinacija ukoliko nema ožiljka? https://t.co/Ugnb6EyUZ1"
43,2023-03-22 16:10:58+00:00,roditeljime,"BCG vakcina, serije broj 2710882, proizvođača Torlak – Beograd povučena je iz zdravstvenih ustanova u Crnoj Gori, nakon što su uvoznik Glosarij i distributer Montefarm obaviješteni o neispravnosti. 

https://t.co/pZig23fPjD https://t.co/p4v9e57UWp"
44,2023-03-22 15:24:33+00:00,SlavicaPlavsic,"Sutra, 24. marta se obeležava Svetski dan borbe protiv tuberkuloze. Srbija spada u zemlje sa niskom stopom obelevanja od ove bolesti koja je dobro kontrolisana. Pisaćemo i pričaćemo još na ovu temu i BCG vakcinama. Stojim vam na raspolaganju za sva pitanja na koja znam odgovore."
45,2023-03-22 14:29:23+00:00,RutaTannenbaum,povukla bih se sad sa posla kao torlak bcg vakcine
46,2023-03-22 14:23:58+00:00,GradskiMe,"https://t.co/NYSqUzVLBN 
Sporne serije BCG (BSŽ) vakcine Instituta za virusologiju, vakcine i serume Torlak povučene su sa crnogorskog tržišta, saopšteno je iz Montefarma."
47,2023-03-22 14:22:05+00:00,Tvzonaplus,"JEDNA SERIJA BCG VAKCINA POVUČENA - U PORODILIŠTIMA BEZBEDNE VAKCINE - https://t.co/GwjugYFkHD - Ministarstvo zdravlja saopštilo je danas da su 834 bočice jedne serije ""BCG vakcine, lifilizovane"" sa teritorije Srbije, zbog minimalnog odstupanja od specifikacije leka, proizvođa... https://t.co/0wrZaRzPfy"
48,2023-03-22 13:34:59+00:00,furiabibi,"ZEMLJO NEDOĐIJO!
TORLAK JE POVUKAO SERIJU BSG VAKCINA JER ""MINIMALNO ODSTUPAJU OD STANDARDA""?
Stajić: Bebe primaju bugarsku BCG vakcinu, Torlak ih ne pravi – nema stručnjaka
https://t.co/emeAhPMBhu"
49,2023-03-22 13:17:14+00:00,Vijesti_ba,Povlače se sa tržišta Torlakove BCG vakcine https://t.co/Rk99uXpaqf https://t.co/LYk9P1aFQX
50,2023-03-22 13:15:00+00:00,bbcnasrpskom,"Institut za virusologiju, vakcine i serume „Torlak“ je povukao seriju BCG vakcina „usled minimalnog odstupanja od strogih zahteva specifikacije leka“ 👇

Iz Ministarstva zdravlja tvrde da roditelji nemaju razloga za brigu💉

https://t.co/s2So9jbomS"
51,2023-03-22 13:03:10+00:00,eTrebinje,Povlače se Torlakove BCG vakcine https://t.co/uPLLWLs6Hw
52,2023-03-22 12:30:03+00:00,TVKopernikusKCN,Torlak povukao BCG vakcinu „liofilizovana“ https://t.co/lVQBePAMPX
53,2023-03-22 11:16:26+00:00,K1infoRS,"POVLAČE se Torlakove BCG VAKCINE: Inspekcija kontrolisala Institut, cela serija SKLONJENA!

PROČITAJTE šta da radite u slučaju da su vaše bebe već primile ovu vakcinu.

#k1infors 
#ČitajBezStida

https://t.co/BoRhK5lQBg"
54,2023-03-22 10:57:07+00:00,NezavisneBL,Povlače se Torlakove BCG vakcine    https://t.co/IPcxfcifso
55,2023-03-22 10:54:08+00:00,EuronewsSerbia,"Torlakova BCG vakcina, koja se koristi protiv tuberkuloze i daje bebama odmah po rođenju, povlači se sa tržišta, odnosno iz porodilišta gde ih bebe i primaju, nezvanično je potvrđeno za Euronews Srbija
https://t.co/sAOjn6B8xj"
56,2023-03-20 22:46:57+00:00,SlavicaPlavsic,@Milica91547556 Bugarska je ozbiljan proizvođač   BCG vakcina  i izvozi ih u većinu zemalja gde se daje ova vakcina.
57,2023-03-20 16:28:26+00:00,SlavicaPlavsic,@SSufler @peragenije811 Nije! Nema tu tendera. Kupuje se od bugarskog proizvođača. Nema mnogo proizvođača BCG vakcine u svetu i toliko su jeftine da se ne radi o malverzaciji takve vrste.
58,2023-03-20 15:19:57+00:00,aleksandrija13,"VAŽNO za bebe
BCG vakcine"
59,2023-03-20 15:06:33+00:00,SlavicaPlavsic,"‼️ U porodilištima, tj dečjim boksevima na neonatologiji, u celoj Srbiji se ponovo daju BCG vakcine bugarskog proizvođača umesto Torlakovih na koje smo navikli.
Poštovani  farmaceuti, farmaceutski tehničari, lekari, glavne, odgovorne i sve medicinske sestre  koje su uključene⬇️ https://t.co/vtB2mlTwy0"
60,2023-03-18 12:57:04+00:00,Treciput_,"@SilverB89630825 @MiaMiciLea @medanto011 Pa bas zato sto je procitala tekst ima smisla pitanje?!!! 
Ako ta vakcina koja se povlaci, a kojom su se bebe vakcinisale nema potpunu zastitu, sta ce ona biti s tom decom?! Da li smeju ponovo da se revakcinisu itd,  jer se bcg daje u prvoj godini zivota"
61,2023-03-03 23:03:27+00:00,ogilicious,@BojanDjuric78 kakve veze vakcine imaju s pusenjem osim sto su oba koncepta vezana za javno zdravlje? pusenje dokazano razara zdravlje i pusaca i nepusaca. vakcine idu u rangu efikasnosti od 20% (bcg) do 95% (mmr) tj. nisu sve iste. lazna ekvivalencija.
